,prices_usd,market_caps,total_volumes,unix_timestamp
2021-07-17 12:04:47,1870.5444626793028,218447144829.92892,17035755352.983225,1626523487314
2021-07-17 12:09:52,1869.8171163584748,218447144829.92892,16831426603.93153,1626523792211
2021-07-17 12:14:52,1870.6104854841326,217818286284.43097,17015701873.004133,1626524092696
2021-07-17 12:20:32,1872.7636685289349,218462700273.9475,16987076917.348509,1626524432513
2021-07-17 12:24:47,1873.7263039763538,218462700273.9475,16968767993.806839,1626524687816
2021-07-17 12:30:00,1874.1336712952748,218462700273.9475,16959962485.32264,1626525000004
2021-07-17 12:34:52,1876.0992862877704,218790259984.0559,16877430830.614628,1626525292093
2021-07-17 12:40:52,1878.4578071549615,219266264406.02518,16821332945.037928,1626525652311
2021-07-17 12:44:56,1879.7493224812838,219266264406.02518,16832609507.072388,1626525896006
2021-07-17 12:50:15,1877.704742328202,219266264406.02518,16756155830.94236,1626526215673
2021-07-17 12:55:22,1877.1181573848662,219182496760.21692,16740352235.473196,1626526522989
2021-07-17 13:00:46,1879.589744984279,219182496760.21692,16655226921.79237,1626526846623
2021-07-17 13:05:09,1879.6172884335601,219388738880.0048,16586900112.980911,1626527109348
2021-07-17 13:10:33,1879.9837770922984,219462615849.11792,16580518079.556238,1626527433028
2021-07-17 13:14:57,1880.4156858347965,219462615849.11792,16466018620.631046,1626527697809
2021-07-17 13:20:21,1879.5397575493103,219397160870.3356,16403950199.735092,1626528021154
2021-07-17 13:24:16,1879.1083507934136,219397160870.3356,16428970620.954836,1626528256034
2021-07-17 13:30:27,1867.4493933466204,219397160870.3356,16302393183.321507,1626528627287
2021-07-17 13:34:58,1868.222191507766,219397160870.3356,16297219718.427475,1626528898189
2021-07-17 13:40:12,1871.6412038088392,217994379715.55182,16293948491.865438,1626529212929
2021-07-17 13:44:35,1874.945937387695,217994379715.55182,16241648691.725628,1626529475312
2021-07-17 13:50:22,1880.7048545851142,219526569410.82104,16282388137.67035,1626529822745
2021-07-17 13:54:52,1880.0216040181745,219526569410.82104,16296310763.370443,1626530092088
2021-07-17 14:00:00,1894.1096731148468,219526569410.82104,16474875473.848661,1626530400535
2021-07-17 14:05:00,1893.2980419113676,221108980294.4692,16444245994.087109,1626530700524
2021-07-17 14:10:16,1895.3114469208663,221108980294.4692,16465154052.85954,1626531016868
2021-07-17 14:14:18,1891.4180350352215,221239098815.9713,16409916820.913803,1626531258996
2021-07-17 14:19:59,1889.7924499056464,221239098815.9713,16382719584.073477,1626531599586
2021-07-17 14:24:53,1886.213899311282,220164876784.60486,16345303355.617552,1626531893866
2021-07-17 14:29:50,1888.2666403605497,220417106352.88568,16354128599.76827,1626532190622
2021-07-17 14:34:49,1889.9069286484091,220417106352.88568,16349809567.603682,1626532489354
2021-07-17 14:40:06,1890.6959435489914,220417106352.88568,16344360487.44828,1626532806007
2021-07-17 14:44:52,1891.5755431877296,220700828300.89227,16251031205.487238,1626533092841
2021-07-17 14:49:59,1891.5292532220508,220700828300.89227,16231297764.505629,1626533399708
2021-07-17 14:54:57,1887.666861052219,220654473484.22314,16203074225.500479,1626533697320
2021-07-17 15:00:36,1890.4230423759434,220654473484.22314,16208180112.379036,1626534036405
2021-07-17 15:04:59,1887.807956172357,220669339304.79294,16184941684.015295,1626534299305
2021-07-17 15:09:56,1885.291942731679,220669339304.79294,16142916049.08903,1626534596656
2021-07-17 15:14:58,1884.4078666110406,220669339304.79294,16129023476.078934,1626534898740
2021-07-17 15:21:11,1882.450869248844,220669339304.79294,16072834866.927954,1626535271632
2021-07-17 15:24:57,1882.375313664505,220669339304.79294,16073894155.443626,1626535497005
2021-07-17 15:29:45,1883.2309553060168,220669339304.79294,16082163986.58395,1626535785213
2021-07-17 15:34:52,1881.5728975619159,220669339304.79294,16044153469.974379,1626536092930
2021-07-17 15:40:26,1882.7451380712605,220669339304.79294,16055755312.741924,1626536426541
2021-07-17 15:44:57,1882.8707170305217,219774096932.89825,16054253851.686203,1626536697044
2021-07-17 15:49:52,1886.3869226077813,219774096932.89825,16058671910.540066,1626536992083
2021-07-17 15:54:55,1891.3132199035845,219774096932.89825,16093271156.619627,1626537295802
2021-07-17 16:00:43,1890.9028797010615,220767697370.43323,16068649802.82157,1626537643100
2021-07-17 16:05:48,1890.589178030047,220690524691.9435,16042931258.232452,1626537948284
2021-07-17 16:10:27,1890.5026222901656,220690524691.9435,16023882824.001604,1626538227228
2021-07-17 16:15:40,1890.3694921424326,220690524691.9435,15822214868.432901,1626538540925
2021-07-17 16:20:59,1893.425422173365,220665530683.39127,15830608701.656425,1626538859350
2021-07-17 16:25:00,1896.895673633633,220665530683.39127,15830540734.889072,1626539100659
2021-07-17 16:30:16,1901.3039098109484,221429053027.44385,15847949138.374294,1626539416298
2021-07-17 16:35:30,1913.3595021157673,222272347965.95792,15959133326.193989,1626539730042
2021-07-17 16:40:01,1915.2017106705123,222272347965.95792,15976762303.315836,1626540001714
2021-07-17 16:44:52,1908.2397159688328,223595900611.4539,15955216553.950466,1626540292466
2021-07-17 16:50:03,1905.647451877541,223595900611.4539,15953558877.095984,1626540603771
2021-07-17 16:54:59,1905.0027910530384,222438856326.59152,15952351437.797773,1626540899687
2021-07-17 16:59:48,1902.0191267472317,222438856326.59152,15938351578.728123,1626541188216
2021-07-17 17:04:40,1901.9399666353443,222039846584.23804,15927496139.008312,1626541480116
2021-07-17 17:10:16,1899.9250521491367,222039846584.23804,15931579056.631504,1626541816056
2021-07-17 17:15:02,1899.6612136345157,222039846584.23804,15937154013.278625,1626542102179
2021-07-17 17:20:03,1894.3568860342446,221749581250.64813,15879189780.891277,1626542403608
2021-07-17 17:24:50,1891.070085014826,221082643331.0455,15855138766.543484,1626542690805
2021-07-17 17:29:50,1890.7471232780272,221082643331.0455,15867531416.79738,1626542990619
2021-07-17 17:34:48,1891.5463056808326,220702499558.7289,15899018855.27109,1626543288913
2021-07-17 17:40:08,1892.5741888954465,220702499558.7289,15916102823.269268,1626543608346
2021-07-17 17:44:50,1894.9240090124665,220702499558.7289,15880862793.671883,1626543890174
2021-07-17 17:49:44,1895.7536542826078,221190183078.61237,15859316762.10552,1626544184405
2021-07-17 17:55:09,1898.151664395094,221294663205.6274,15799741008.566685,1626544509517
2021-07-17 18:00:36,1899.429090764679,221294663205.6274,15812123412.315517,1626544836048
2021-07-17 18:04:39,1900.084715912753,221789389026.19595,15783311265.48643,1626545079707
2021-07-17 18:09:58,1899.0947497899347,221789389026.19595,15763061452.531235,1626545398860
2021-07-17 18:14:47,1899.4273594670199,221723004362.1911,15782173104.816065,1626545687069
2021-07-17 18:19:59,1900.4937024793037,221723004362.1911,15786040474.656464,1626545999379
2021-07-17 18:24:39,1904.6948935726807,222062731111.33292,15809951228.203102,1626546279716
2021-07-17 18:30:03,1910.5731176908823,222062731111.33292,15869892300.660181,1626546603514
2021-07-17 18:34:35,1910.6352993091878,223032677766.2653,15878314920.710024,1626546875708
2021-07-17 18:39:58,1911.982047690098,223032677766.2653,15907982156.991558,1626547198767
2021-07-17 18:45:01,1912.3324716888237,223179769842.3934,15923807229.043394,1626547501297
2021-07-17 18:50:28,1910.7607942181585,223179769842.3934,15920167551.87287,1626547828765
2021-07-17 18:54:29,1910.2684645189383,223047293182.7062,15923265444.317684,1626548069724
2021-07-17 19:00:00,1904.922450110436,223047293182.7062,15878284754.115332,1626548400279
2021-07-17 19:04:33,1905.373131708751,223047293182.7062,15876519190.591356,1626548673654
2021-07-17 19:09:56,1909.4415386366336,222635246591.1228,15911778499.089148,1626548996556
2021-07-17 19:14:51,1912.1186667826137,222635246591.1228,15920120129.72381,1626549291418
2021-07-17 19:19:59,1911.8929097612615,223183974731.60947,15923525011.87951,1626549599060
2021-07-17 19:24:19,1910.1793384841887,223183974731.60947,15901960916.03416,1626549859570
2021-07-17 19:30:52,1905.6695672995238,222841840894.71643,15847892782.509947,1626550252978
2021-07-17 19:34:51,1910.6598057405095,222841840894.71643,15886216527.011553,1626550491311
2021-07-17 19:39:30,1911.9113415647791,223182713233.91934,15877179766.965559,1626550770391
2021-07-17 19:45:01,1913.7039702600287,223182713233.91934,15865217805.032675,1626551101189
2021-07-17 19:49:55,1917.4712234458234,223835140568.56888,15890224628.156271,1626551395874
2021-07-17 19:54:38,1918.5176019291348,223825306202.10513,15885175993.425224,1626551678730
2021-07-17 20:00:14,1916.821193202412,223825306202.10513,15854874620.769392,1626552014866
2021-07-17 20:04:35,1916.947549073003,223825306202.10513,15856170760.084106,1626552275240
2021-07-17 20:09:56,1915.8413582627797,223772455345.6441,15813747674.775812,1626552596270
2021-07-17 20:15:00,1915.2133709626066,223772455345.6441,15809679817.995914,1626552900060
2021-07-17 20:20:43,1914.097353725201,223772455345.6441,15799212144.27113,1626553243282
2021-07-17 20:25:24,1912.399690091206,223772455345.6441,15772264836.952673,1626553524951
2021-07-17 20:29:57,1911.7682229165766,223772455345.6441,15744006685.47409,1626553797295
2021-07-17 20:34:26,1909.89423267841,223772455345.6441,15730258065.965586,1626554066723
2021-07-17 20:39:47,1909.1414823471268,223772455345.6441,15723907117.273724,1626554387278
2021-07-17 20:44:52,1905.6673488959389,223772455345.6441,15697451386.678652,1626554692050
2021-07-17 20:49:57,1906.3004287453082,223772455345.6441,15694442481.52364,1626554997429
2021-07-17 20:54:51,1907.2245849181725,223772455345.6441,15725648201.318884,1626555291453
2021-07-17 20:59:59,1908.0018985881945,223772455345.6441,15739152682.473927,1626555599158
2021-07-17 21:04:59,1906.0183743438163,223772455345.6441,15722840917.640585,1626555899793
2021-07-17 21:10:26,1903.1549189462364,222422396565.9803,15699956697.186169,1626556226536
2021-07-17 21:14:49,1901.7924368118613,222422396565.9803,15678840108.293434,1626556489327
2021-07-17 21:20:15,1903.6426305820935,222039002305.87604,15679051985.612823,1626556815127
2021-07-17 21:24:53,1904.83739026774,222039002305.87604,15670031865.238234,1626557093298
2021-07-17 21:31:24,1911.0500403130945,222039002305.87604,15686903515.891825,1626557484442
2021-07-17 21:34:55,1912.4470220797389,222039002305.87604,15669373213.90398,1626557695422
2021-07-17 21:40:29,1913.489606424866,222039002305.87604,15682252783.800123,1626558029679
2021-07-17 21:44:50,1915.066005713805,222039002305.87604,15701840721.749773,1626558290578
2021-07-17 21:49:58,1915.7425042889,222039002305.87604,15695558005.417408,1626558598634
2021-07-17 21:54:21,1915.1236643998961,223569346201.47714,15693279141.850716,1626558861810
2021-07-17 21:59:45,1911.73263499052,223569346201.47714,15685731917.189194,1626559185995
2021-07-17 22:04:45,1911.5517843095859,223569346201.47714,15655712719.212952,1626559485797
2021-07-17 22:09:38,1910.339696804115,223131586044.2333,15650143700.629065,1626559778621
2021-07-17 22:15:37,1902.3001710696253,223131586044.2333,15574392138.704073,1626560137113
2021-07-17 22:20:59,1902.4584648191255,222065081792.17902,15571046938.105171,1626560459645
2021-07-17 22:25:29,1902.970128572206,222065081792.17902,15573090387.229782,1626560729921
2021-07-17 22:30:35,1901.506867468793,222065081792.17902,15111804283.372303,1626561035892
2021-07-17 22:34:49,1902.7650774819947,222065081792.17902,15104522676.563692,1626561289896
2021-07-17 22:40:41,1904.340572092176,222065081792.17902,15109651215.030447,1626561641883
2021-07-17 22:44:57,1905.0568634294932,222301173990.2734,15078483586.93259,1626561897561
2021-07-17 22:49:59,1906.7263462758572,222301173990.2734,15059224139.432192,1626562199670
2021-07-17 22:54:57,1907.093172078849,222600960733.95624,15050567631.603224,1626562497479
2021-07-17 22:59:44,1907.183971983253,222600960733.95624,15043254643.588573,1626562784896
2021-07-17 23:04:57,1903.0051752966854,222600960733.95624,14967391875.699123,1626563097931
2021-07-17 23:09:58,1900.148091027455,222309019715.90915,14916316885.480783,1626563398440
2021-07-17 23:14:57,1899.7080527401138,221790169519.38428,14912775716.910406,1626563697451
2021-07-17 23:20:08,1897.4047070191946,221790169519.38428,14899715519.986668,1626564008330
2021-07-17 23:24:47,1898.0190289199104,221564433527.67175,14922017151.513935,1626564287125
2021-07-17 23:29:58,1899.3305470522503,221564433527.67175,14953092161.121826,1626564598299
2021-07-17 23:34:56,1901.0185314227463,221816059297.87125,14972499550.01468,1626564896589
2021-07-17 23:40:06,1899.9652375136047,221816059297.87125,14937956743.555742,1626565206671
