,prices_usd,market_caps,total_volumes,unix_timestamp
2021-07-12 12:16:30,311.2491884224906,3991684692.963374,381645019.65830624,1626092190231
2021-07-12 12:26:12,311.18720700272206,3995407540.5870123,381823252.4936844,1626092772857
2021-07-12 12:27:48,311.1260995174604,3994647479.6922994,381789213.03987885,1626092868726
2021-07-12 12:28:51,311.03297155157475,3994647479.6922994,381685570.93519425,1626092931643
2021-07-12 12:32:43,310.5134375761827,3994647479.6922994,381947324.68412405,1626093163947
2021-07-12 12:34:47,310.36390246934025,3984092469.897202,381906904.9366796,1626093287271
2021-07-12 12:39:47,309.8294320520068,3984092469.897202,381731284.69223547,1626093587163
2021-07-12 12:44:35,309.72050672723907,3976233886.2836103,381680952.84286875,1626093875870
2021-07-12 12:50:54,309.6391520209729,3976233886.2836103,381469900.1203284,1626094254039
2021-07-12 12:54:57,309.9010184970078,3976233886.2836103,382040290.04467624,1626094497671
2021-07-12 12:59:57,310.4994888845576,3980401801.926862,383297878.61096424,1626094797436
2021-07-12 13:05:26,310.66567838812904,3980401801.926862,384341804.5341016,1626095126970
2021-07-12 13:09:47,310.9199334867248,3980401801.926862,385599823.5220562,1626095387657
2021-07-12 13:15:10,310.8964592288443,3993254550.4297385,385918915.11141014,1626095710271
2021-07-12 13:17:52,310.52950879492835,3993254550.4297385,386003032.4486907,1626095872306
2021-07-12 13:30:29,309.05982346881075,3986416602.1853805,386481510.1445715,1626096629665
2021-07-12 13:34:56,308.9394196842075,3986416602.1853805,389755162.2007602,1626096896224
2021-07-12 13:40:13,308.48507977827313,3959234984.61406,389519597.74949336,1626097213170
2021-07-12 13:44:51,308.36282097000276,3959234984.61406,389627978.09771687,1626097491673
2021-07-12 13:50:28,308.587570340625,3958900803.8238554,389963843.2316597,1626097828292
2021-07-12 13:54:59,308.985659483088,3964404028.684516,392532828.27933764,1626098099352
2021-07-12 14:00:13,309.4640887544285,3964404028.684516,393367052.570715,1626098413959
2021-07-12 14:05:10,309.58509905169524,3974098100.4947147,388610721.10505104,1626098710362
2021-07-12 14:10:02,309.44888855944373,3974098100.4947147,388313963.1864737,1626099002329
2021-07-12 14:14:55,309.4552545750388,3972364231.32493,388075148.8963906,1626099295347
2021-07-12 14:20:16,308.645297550271,3972364231.32493,387020615.032377,1626099616272
2021-07-12 14:25:16,308.22011894699693,3958510114.905909,386622240.6930543,1626099916769
2021-07-12 14:40:12,308.2546873318583,3955789867.1721573,390187758.9449076,1626100812689
2021-07-12 14:44:57,308.64043031936495,3961649720.9454274,383679732.2860994,1626101097263
2021-07-12 14:49:43,308.66459274972203,3961649720.9454274,382841826.2106768,1626101383798
2021-07-12 14:55:08,308.37125160679875,3961649720.9454274,385807474.22125465,1626101708173
2021-07-12 15:00:07,308.2286239714399,3958708489.9825797,385681485.99322075,1626102007822
2021-07-12 15:05:07,306.88009308736423,3958708489.9825797,384314947.3641342,1626102307126
2021-07-12 15:11:15,305.6706349639716,3928506717.0619807,383022896.1576179,1626102675079
2021-07-12 15:15:10,305.44133071703754,3928506717.0619807,382835266.1803984,1626102910286
2021-07-12 15:21:13,305.4697644842461,3928506717.0619807,381794102.4948281,1626103273674
2021-07-12 15:25:01,305.4174298920229,3928506717.0619807,381912682.6986598,1626103501534
2021-07-12 15:29:55,305.070721008179,3928506717.0619807,380487179.7304528,1626103795574
2021-07-12 15:35:04,306.4226002034766,3928506717.0619807,381883069.7065084,1626104104571
2021-07-12 15:39:44,306.28907240426,3928506717.0619807,381573555.69100565,1626104384062
2021-07-12 15:45:02,306.04848331568706,3931600718.274782,381553678.4108804,1626104702323
2021-07-12 15:51:32,305.61807177936225,3931600718.274782,381226684.0837772,1626105092735
2021-07-12 15:54:58,305.43982684381507,3922306780.6803427,381448404.30986243,1626105298584
2021-07-12 15:59:58,304.43931393867007,3922306780.6803427,379486809.00517565,1626105598854
2021-07-12 16:05:09,304.4410683456383,3922306780.6803427,378559123.9770071,1626105909168
2021-07-12 16:10:09,304.46060199189634,3922306780.6803427,378288820.4604829,1626106209239
2021-07-12 16:15:09,304.06895251345287,3908502345.5978804,377578121.34680825,1626106509647
2021-07-12 16:19:58,302.5046957897544,3908502345.5978804,377061686.7324548,1626106798447
2021-07-12 16:25:07,301.5935692130138,3872252564.86313,375855358.85002387,1626107107353
2021-07-12 16:30:06,300.81786944198365,3872252564.86313,375627068.08496547,1626107406110
2021-07-12 16:35:05,300.77333377781724,3872252564.86313,375127651.4640997,1626107705289
2021-07-12 16:40:17,301.2560534407042,3867498496.2235217,375213052.5032301,1626108017962
2021-07-12 16:44:59,301.1033090642728,3867498496.2235217,375182002.6086967,1626108299693
2021-07-12 16:51:26,300.2651754055424,3864713382.065072,377540534.7061288,1626108686960
2021-07-12 16:55:00,299.4109990406848,3851631064.842309,378096843.85690814,1626108900260
2021-07-12 17:00:01,298.54899546459416,3851631064.842309,374041877.03972596,1626109201545
2021-07-12 17:05:02,298.5507200813825,3851631064.842309,373118157.6125179,1626109502928
2021-07-12 17:10:08,298.769816087154,3833185796.2311077,373336470.9861,1626109808690
