,prices_usd,market_caps,total_volumes,unix_timestamp
2021-07-08 12:04:53,285.56204997862625,3652016758.7480536,469264416.46688855,1625745893491
2021-07-08 12:10:34,285.48534589790853,3664223381.3253546,449691910.23751765,1625746234218
2021-07-08 12:14:44,285.21400549797727,3660591579.0815473,449318396.21166694,1625746484348
2021-07-08 12:20:18,285.09352009932724,3660591579.0815473,449808091.14076686,1625746818517
2021-07-08 12:24:49,285.29086117385754,3658957792.5815225,469054507.35229987,1625747089866
2021-07-08 12:29:58,285.34537650941405,3658957792.5815225,469260345.9216081,1625747398619
2021-07-08 12:34:58,287.2345652226901,3658957792.5815225,473879872.7039131,1625747698920
2021-07-08 12:39:48,290.2104700243078,3707926841.733918,478597560.63652664,1625747988365
2021-07-08 12:45:04,290.55608166543294,3725280390.2013617,480924395.0307417,1625748304053
2021-07-08 12:49:37,288.8932202522421,3725280390.2013617,477245452.749529,1625748577514
2021-07-08 12:54:52,288.2903343569908,3725280390.2013617,478932390.24873954,1625748892010
2021-07-08 12:59:54,288.02826358072963,3699208589.3530383,478763109.87958086,1625749194539
2021-07-08 13:04:30,286.3433210507301,3696565214.9971237,474385767.73757845,1625749470142
2021-07-08 13:09:49,284.4521340471185,3696565214.9971237,470632741.8641244,1625749789292
2021-07-08 13:14:57,284.3024293625851,3650641454.9632473,471940924.4616336,1625750097229
2021-07-08 13:19:57,283.46393487182627,3650641454.9632473,473475682.07529044,1625750397926
2021-07-08 13:24:44,283.14812397310214,3637539508.037576,472916686.0039348,1625750684487
2021-07-08 13:30:11,283.1407830996324,3637539508.037576,473561050.34229916,1625751011915
2021-07-08 13:34:40,282.4447123697542,3637539508.037576,473137840.7696742,1625751280889
2021-07-08 13:39:59,281.6810366822147,3620626760.812574,472218538.1925822,1625751599335
2021-07-08 13:44:50,281.40799656543527,3612796471.964038,472011015.8363644,1625751890802
2021-07-08 13:50:18,279.4154022647372,3612796471.964038,469806263.92407227,1625752218877
2021-07-08 13:54:57,279.5373100461657,3587383566.721634,470204249.4479823,1625752497346
2021-07-08 14:00:34,279.61849748820856,3587383566.721634,470573406.21867955,1625752834516
2021-07-08 14:04:57,281.79066997672066,3587383566.721634,471574365.47306347,1625753097334
2021-07-08 14:09:11,282.03029515739314,3618591850.561057,472198747.75169873,1625753351318
2021-07-08 14:14:50,282.3197548346989,3622337356.1077394,472466515.721502,1625753690226
2021-07-08 14:20:04,283.8248868762802,3622337356.1077394,475551854.0876764,1625754004609
2021-07-08 14:24:40,283.7450540786568,3645051206.883748,475683575.69854575,1625754280649
2021-07-08 14:29:52,283.8648004738459,3645051206.883748,476427032.9929788,1625754592716
2021-07-08 14:34:27,284.0057547306915,3645051206.883748,476755598.8457734,1625754867194
2021-07-08 14:40:30,284.421818809867,3651389157.5974965,470225969.71367353,1625755230805
2021-07-08 14:45:04,284.74136464520427,3650926693.4034085,477562031.8168034,1625755504960
2021-07-08 14:49:44,284.81950265153284,3650926693.4034085,477410622.20580125,1625755784771
2021-07-08 14:54:43,284.4015861983524,3649659803.8737636,475867357.70022607,1625756083536
2021-07-08 14:59:58,285.0869735029617,3649659803.8737636,475057264.03822404,1625756398862
2021-07-08 15:04:33,285.41492770568317,3649659803.8737636,478370406.21209294,1625756673629
2021-07-08 15:08:35,285.99650821015496,3665403670.076066,478826536.75599927,1625756915552
2021-07-08 15:10:51,285.9955000095394,3665403670.076066,478824806.8909574,1625757051871
2021-07-08 15:14:39,286.1203615267219,3665403670.076066,479789924.9503455,1625757279170
2021-07-08 15:20:03,287.7224760311316,3665403670.076066,480212289.1161985,1625757603574
2021-07-08 15:24:54,287.87174694566136,3665403670.076066,480560546.57974356,1625757894345
2021-07-08 15:29:57,289.00259147049104,3665403670.076066,484395387.1345411,1625758197833
2021-07-08 15:34:54,289.5557719622372,3665403670.076066,484980816.39726174,1625758494866
2021-07-08 15:41:03,290.0459401731031,3719701550.3034735,486331649.90923375,1625758863030
2021-07-08 15:44:50,290.7439367301641,3719701550.3034735,487180050.55009705,1625759090948
2021-07-08 15:49:46,290.9393952654737,3733235740.274353,489271700.37800974,1625759386181
2021-07-08 15:54:46,291.1117528149945,3734478175.750596,490054250.72583807,1625759686943
2021-07-08 15:59:46,291.529663160872,3734478175.750596,490506767.2797646,1625759986087
2021-07-08 16:04:50,291.93925879803885,3734478175.750596,492176700.7106577,1625760290753
2021-07-08 16:09:22,291.9409861117885,3747024019.3954635,493448318.65948206,1625760562417
