,prices_usd,market_caps,total_volumes,unix_timestamp
2021-06-25 20:04:59,192.58239059671175,2469865056.622885,227687350.47771072,1624651499699
2021-06-25 20:09:39,193.2588464040755,2469865056.622885,228698266.19223788,1624651779012
2021-06-25 20:14:58,193.02185613179535,2469865056.622885,228468678.70188117,1624652098563
2021-06-25 20:19:49,193.23356587171628,2469865056.622885,228805002.58898976,1624652389934
2021-06-25 20:24:38,193.32854147356514,2469865056.622885,229152978.7421445,1624652678410
2021-06-25 20:29:41,194.19964790509124,2485235311.4140706,230069188.57082877,1624652981198
2021-06-25 20:34:57,194.41626190998775,2492339461.8185377,230284359.37473443,1624653297541
2021-06-25 20:39:48,194.8037399967646,2492339461.8185377,230336073.51013616,1624653588836
2021-06-25 20:44:57,194.5351864595209,2498142294.5990977,218041780.57041076,1624653897182
2021-06-25 20:50:00,194.49807245351332,2498142294.5990977,217973839.68897632,1624654200167
2021-06-25 20:54:57,193.9360287886525,2494443450.6422744,227153649.34581262,1624654497824
2021-06-25 21:00:00,194.25187576097431,2494443450.6422744,227828152.5325816,1624654800525
2021-06-25 21:04:28,193.96958519269063,2488665028.539206,226916786.12449166,1624655068659
2021-06-25 21:09:36,193.40778055513164,2488665028.539206,226013939.3668491,1624655376589
2021-06-25 21:14:40,192.1749891489268,2477210738.9857864,225891034.40215153,1624655680739
2021-06-25 21:20:01,191.86750004305446,2477210738.9857864,226036918.36107987,1624656001422
2021-06-25 21:25:00,190.2493120561839,2457943413.0467587,225305184.2027808,1624656300149
2021-06-25 21:29:46,191.76044954325857,2457943413.0467587,227515787.56515047,1624656586253
2021-06-25 21:34:44,191.94362854242917,2460811842.952658,227783694.17128003,1624656884884
2021-06-25 21:39:57,192.64118596413826,2460811842.952658,228631052.35469782,1624657197959
2021-06-25 21:44:51,194.70311141120683,2470870110.2945805,230912391.54386735,1624657491275
2021-06-25 21:50:22,194.69185008051025,2470870110.2945805,230494108.5252944,1624657822182
2021-06-25 21:54:51,194.74377958476163,2492436100.1983886,231336191.07927236,1624658091408
2021-06-25 22:00:05,192.66140542832161,2492436100.1983886,228761708.55565837,1624658405518
2021-06-25 22:04:46,191.98349605958546,2468306054.5058503,227940045.18839592,1624658686681
