,prices_usd,market_caps,total_volumes,unix_timestamp
2021-07-29 20:03:38,6.307233133704413e-06,3143611285.020315,237368013.77129957,1627589018213
2021-07-29 20:09:48,6.299735089608498e-06,3139305244.4019575,237108139.70576972,1627589388068
2021-07-29 20:14:57,6.291865012107662e-06,3139305244.4019575,236635764.8616432,1627589697152
2021-07-29 20:20:40,6.289421409587255e-06,3139305244.4019575,236480955.74273947,1627590040289
2021-07-29 20:24:49,6.2980720517641654e-06,3139305244.4019575,236635223.87404197,1627590289888
2021-07-29 20:29:58,6.305984084736252e-06,3139305244.4019575,237128814.95316446,1627590598269
2021-07-29 20:34:46,6.3105667222675595e-06,3140964474.65984,236439798.99952602,1627590886783
2021-07-29 20:41:09,6.314415170487719e-06,3140964474.65984,235907799.62367636,1627591269327
2021-07-29 20:44:54,6.316572947149726e-06,3140964474.65984,235707375.82143867,1627591494641
2021-07-29 20:49:36,6.322283404566533e-06,3148097778.5225577,235934718.59020358,1627591776090
2021-07-29 20:54:52,6.3195417638824485e-06,3146128299.8362074,235723788.15263385,1627592092809
2021-07-29 20:59:35,6.308772220893535e-06,3146128299.8362074,235399406.18200245,1627592375853
2021-07-29 21:04:45,6.3097965928498e-06,3146128299.8362074,235432231.0904814,1627592685608
2021-07-29 21:10:42,6.30722115938827e-06,3139547931.7242413,235344269.49297136,1627593042440
2021-07-29 21:14:55,6.30597086211155e-06,3138474757.692052,235205439.3995777,1627593295205
2021-07-29 21:19:47,6.313219185369816e-06,3138474757.692052,235560624.61906394,1627593587254
2021-07-29 21:24:52,6.308052076150216e-06,3141256257.5694494,235378942.25217494,1627593892422
2021-07-29 21:29:53,6.297237989791559e-06,3141256257.5694494,235176474.21950668,1627594193331
2021-07-29 21:34:46,6.2885804667371e-06,3130282487.860416,235199655.36060813,1627594486662
2021-07-29 21:39:38,6.285653103567698e-06,3130282487.860416,235482627.6367703,1627594778684
2021-07-29 21:44:07,6.284320708952333e-06,3130282487.860416,235456828.40780178,1627595047770
2021-07-29 21:49:58,6.279630178265112e-06,3127901021.0822587,235283674.1402308,1627595398687
2021-07-29 21:54:02,6.256635505788241e-06,3119092951.0684147,236146470.61400136,1627595642697
2021-07-29 21:59:50,6.2481005943139695e-06,3119092951.0684147,236094030.8481588,1627595990888
2021-07-29 22:03:54,6.243408687328919e-06,3119092951.0684147,235899364.060484,1627596234590
2021-07-29 22:09:57,6.246558768797789e-06,3106600833.647613,236073334.91013846,1627596597136
