,prices_usd,market_caps,total_volumes,unix_timestamp
2021-07-02 20:05:05,8.287560555435115e-06,4125307963.721083,347975308.17319083,1625256305524
2021-07-02 20:10:25,8.282138377267383e-06,4125307963.721083,347703322.771493,1625256625800
2021-07-02 20:14:48,8.281819171897521e-06,4125307963.721083,347304551.678809,1625256888713
2021-07-02 20:19:45,8.253048732237086e-06,4125307963.721083,345732031.6634197,1625257185539
2021-07-02 20:24:59,8.256018038078017e-06,4125307963.721083,346101641.2487273,1625257499577
2021-07-02 20:30:08,8.261878519041174e-06,4109851525.9861135,346462176.9559856,1625257808398
2021-07-02 20:34:58,8.261814518976092e-06,4101479224.700001,346496655.51532686,1625258098191
2021-07-02 20:39:48,8.268183956003246e-06,4101479224.700001,345618915.87183654,1625258388998
2021-07-02 20:44:48,8.268408738764593e-06,4115502562.313881,345297485.94631463,1625258688206
2021-07-02 20:49:57,8.263413657360136e-06,4115502562.313881,345227838.9496566,1625258997792
2021-07-02 20:54:53,8.2476330188792e-06,4112138608.24925,344550789.80415165,1625259293770
2021-07-02 20:59:46,8.233573843056673e-06,4112138608.24925,344168885.2357449,1625259586683
2021-07-02 21:04:53,8.22892364632657e-06,4092708237.6610994,344411008.0084155,1625259893663
2021-07-02 21:10:22,8.239357383009864e-06,4092708237.6610994,344529522.6788823,1625260222365
2021-07-02 21:14:18,8.252936253549693e-06,4105448990.1137376,344908149.9967518,1625260458522
2021-07-02 21:20:22,8.26453527153068e-06,4105448990.1137376,345390468.64762956,1625260822490
2021-07-02 21:24:53,8.279959753431165e-06,4114565199.6857247,346385550.32167065,1625261093637
2021-07-02 21:29:52,8.28740646132648e-06,4114565199.6857247,346623962.50305516,1625261392771
2021-07-02 21:34:27,8.301167845282473e-06,4131951964.157809,346262410.9585868,1625261667346
2021-07-02 21:40:03,8.288749794315575e-06,4131951964.157809,345713494.69129133,1625262003371
2021-07-02 21:44:49,8.292354857414864e-06,4126562797.682821,345692366.5992288,1625262289685
2021-07-02 21:49:52,8.296299946511025e-06,4126562797.682821,345784338.6553728,1625262592081
