,prices_usd,market_caps,total_volumes,unix_timestamp
2021-06-07 22:54:51,34096.21580998158,638699336742.6746,32415120517.750088,1623106491298
2021-06-07 23:00:27,34164.84110858555,639754574133.8094,33041473127.70975,1623106827328
2021-06-07 23:04:04,34124.63166187209,639754574133.8094,32413675728.420208,1623107044851
2021-06-07 23:09:49,34124.53800998214,639133384812.0659,32355317072.863876,1623107389502
2021-06-07 23:14:28,34183.15073273006,639133384812.0659,32954448241.029583,1623107668072
2021-06-07 23:20:06,34132.4839065298,639344340143.0493,32980177848.746647,1623108006169
2021-06-07 23:24:41,34094.525328360614,639344340143.0493,32999136524.820976,1623108281125
2021-06-07 23:29:21,33841.2893598795,633828297064.6334,32895500824.28337,1623108561816
2021-06-07 23:34:16,33719.75068735613,633828297064.6334,32923507214.763027,1623108856297
2021-06-07 23:39:08,33790.792935965634,632882966754.5215,33081541870.43688,1623109148509
2021-06-07 23:44:54,33783.2578445,632882966754.5215,33082556546.221233,1623109494234
2021-06-07 23:49:02,33800.32036182492,633062255208.7908,33265410715.629684,1623109742105
2021-06-07 23:54:56,33636.45415218396,633062255208.7908,33297978573.422504,1623110096444
2021-06-07 23:59:46,33451.38340714534,626527049947.8439,33345528753.340153,1623110386851
2021-06-08 00:03:09,33618.58050089742,626527049947.8439,33577332116.849712,1623110589266
2021-06-08 00:10:00,33757.21763330589,626527049947.8439,33874340296.999046,1623111000754
2021-06-08 00:14:31,33901.49946654206,626527049947.8439,34044400651.399086,1623111271872
2021-06-08 00:20:24,33980.46752372208,636711778332.1399,34198004961.74566,1623111624934
2021-06-08 00:24:57,34067.73259571554,636776359014.1915,34343382965.655594,1623111897213
2021-06-08 00:28:43,34045.610833660525,637657268109.0447,34461324328.80166,1623112123310
2021-06-08 00:34:23,33978.67621439682,637657268109.0447,34492012076.74656,1623112463765
2021-06-08 00:39:47,33642.195320437204,630101497254.1285,34329125109.179955,1623112787528
2021-06-08 00:44:43,33608.66420968642,630101497254.1285,34348743190.47617,1623113083809
2021-06-08 00:49:56,33515.329695287015,627725367527.8783,34388752828.07509,1623113396581
2021-06-08 00:54:51,33594.177365689015,627725367527.8783,34473387632.10104,1623113691727
2021-06-08 00:59:12,33668.43474164945,627725367527.8783,34581400407.67001,1623113952148
2021-06-08 01:04:31,33652.392898872684,630737271632.3842,34537743147.94708,1623114271829
2021-06-08 01:09:41,33776.85655403977,632623837490.0272,34719618565.254944,1623114581328
2021-06-08 01:14:39,33867.995206882566,632623837490.0272,34852351471.29435,1623114879715
2021-06-08 01:20:14,33890.16996345987,634302414182.9637,34903827085.450066,1623115214470
2021-06-08 01:24:49,33878.80871118466,634302414182.9637,34928508764.349846,1623115489298
2021-06-08 01:29:25,33873.32328223148,634302414182.9637,34957513063.11456,1623115765303
2021-06-08 01:34:04,33792.432205562065,635818067573.489,34975515744.15167,1623116044866
2021-06-08 01:39:44,33753.23195676395,632182001765.0093,34976444274.14731,1623116384424
2021-06-08 01:44:14,33779.8405655276,632182001765.0093,34993096139.036514,1623116654384
2021-06-08 01:50:05,33766.63776480278,632405496619.5555,34845782159.48926,1623117005745
2021-06-08 01:53:50,33740.78699845111,632405496619.5555,34717169510.90032,1623117230017
2021-06-08 01:59:57,33862.65967019359,634232140387.2567,34865222820.17004,1623117597201
2021-06-08 02:04:56,33811.85909173936,634232140387.2567,34787320165.58072,1623117896975
2021-06-08 02:10:08,33770.69465493029,632023378821.6304,34714276183.62157,1623118208405
2021-06-08 02:14:45,33781.85821342629,632023378821.6304,34717431821.012726,1623118485744
2021-06-08 02:19:26,33827.76302184057,633578778905.714,34822088045.824295,1623118766253
2021-06-08 02:24:24,33830.197847321666,633578778905.714,34899031619.50186,1623119064671
2021-06-08 02:30:06,33758.164241682396,631084574867.6064,34855770967.12891,1623119406135
2021-06-08 02:35:05,33674.93012101025,631084574867.6064,34784717567.669014,1623119705272
2021-06-08 02:40:10,33594.279209999295,629214327007.2928,34763810477.83428,1623120010002
2021-06-08 02:44:58,33159.730608926766,629214327007.2928,34540016691.86688,1623120298807
2021-06-08 02:49:19,33058.38054194879,619168987980.0234,34604329589.75904,1623120559434
2021-06-08 02:54:25,32708.175444850072,619168987980.0234,34865800310.89996,1623120865778
2021-06-08 03:00:55,32618.151267010588,610788841164.5057,35112245353.93737,1623121255771
2021-06-08 03:04:56,32654.952379955812,610788841164.5057,35325813207.298294,1623121496802
2021-06-08 03:10:13,32587.55335182711,610196249126.6736,35651964518.33716,1623121813632
2021-06-08 03:14:47,32679.00971257657,610196249126.6736,35830039648.841324,1623122087778
2021-06-08 03:19:28,32707.984603375142,612606421771.8677,36029675380.32597,1623122368959
2021-06-08 03:24:25,32733.188513481942,612606421771.8677,36236035348.28311,1623122665675
2021-06-08 03:28:47,32636.044742549348,611259019256.6205,36391235113.89248,1623122927430
2021-06-08 03:33:47,32589.738822874682,611259019256.6205,36553274400.23897,1623123227183
2021-06-08 03:39:15,32649.798919829733,611516629055.2775,36717894366.36029,1623123555983
2021-06-08 03:45:05,32840.86210222089,611516629055.2775,37038645011.55313,1623123905743
2021-06-08 03:49:28,33038.58568536842,618798437217.9344,37424259115.91359,1623124168212
2021-06-08 03:54:52,33034.24731568578,618798437217.9344,37512475547.02538,1623124492955
2021-06-08 03:59:39,33014.380138887806,618345506976.0905,37548182215.34496,1623124779824
2021-06-08 04:04:15,32991.15279832795,618345506976.0905,37448197070.44352,1623125055697
2021-06-08 04:10:07,33072.057342573215,619286754512.8751,37742825963.06258,1623125407698
2021-06-08 04:15:18,33142.53885973468,619286754512.8751,37902111004.35078,1623125718380
2021-06-08 04:19:20,33132.10371235493,620550618973.5746,37959819091.36873,1623125960154
2021-06-08 04:24:31,33111.10776688975,620550618973.5746,37976001698.646454,1623126271955
2021-06-08 04:30:10,33029.843793404056,619033166412.6056,37874651425.81445,1623126610830
2021-06-08 04:34:43,32986.12176202447,619033166412.6056,37965961309.55183,1623126883758
2021-06-08 04:40:30,32952.516452669304,617545336332.067,37858193624.95447,1623127230402
2021-06-08 04:44:56,32941.45687368191,617545336332.067,37987111744.96121,1623127496349
2021-06-08 04:50:10,32961.06508674222,617311673802.1332,38033780709.94875,1623127810443
2021-06-08 04:55:20,32995.44605190531,617311673802.1332,38019131751.76224,1623128120405
2021-06-08 04:59:57,32999.69850001239,618071978018.2946,37965939703.69071,1623128397908
2021-06-08 05:03:44,33038.17252973585,618071978018.2946,38000156475.64569,1623128624888
2021-06-08 05:09:30,33099.955225023376,618071978018.2946,38158373132.60205,1623128970266
2021-06-08 05:13:42,33088.5031312807,618071978018.2946,38174369531.2866,1623129222665
2021-06-08 05:19:58,33023.54960574459,618519525873.2341,38117773205.09961,1623129598185
2021-06-08 05:24:11,32992.35495994194,618519525873.2341,38210150767.842705,1623129851906
2021-06-08 05:29:40,32981.28698743637,618519525873.2341,38162607673.3756,1623130180723
2021-06-08 05:34:40,32794.305387871274,617728159711.9595,38072835536.03006,1623130480511
2021-06-08 05:40:22,32601.728931287606,610370545232.7009,37981001307.41274,1623130822722
2021-06-08 05:44:13,32683.82897307569,610370545232.7009,38111105015.32822,1623131053726
2021-06-08 05:50:19,32786.44759382118,614045020733.9471,38226755372.75527,1623131419836
2021-06-08 05:54:53,32863.17546844133,614045020733.9471,38355538503.03952,1623131693194
2021-06-08 05:59:49,33109.39730017684,620128250878.1897,38668655048.08624,1623131989856
2021-06-08 06:04:14,33108.954412140214,620128250878.1897,38686591870.60479,1623132254013
2021-06-08 06:09:36,33044.00638124213,618903500218.5912,38542518227.73185,1623132576363
2021-06-08 06:15:00,32997.87913680649,618903500218.5912,38499155009.79255,1623132900087
2021-06-08 06:20:25,32888.32420232772,616322069039.0042,38522071573.563995,1623133225508
2021-06-08 06:24:16,32872.31981549389,616322069039.0042,38511862953.27098,1623133456496
2021-06-08 06:29:21,32863.58538998846,615524865233.7692,38554702835.78719,1623133761907
2021-06-08 06:34:26,32826.026642053475,615524865233.7692,38465894776.22814,1623134066998
2021-06-08 06:39:41,32829.12140128514,614879365305.8005,38492877748.18772,1623134381740
2021-06-08 06:44:52,32874.35489004346,614879365305.8005,38578761757.325874,1623134692271
2021-06-08 06:49:25,32844.78900734501,615173241739.6039,38563888068.85619,1623134965314
2021-06-08 06:54:23,32797.71446221905,615173241739.6039,38633235705.9893,1623135263812
2021-06-08 06:59:10,32742.185817944726,613251514167.4744,38577611639.99818,1623135550464
2021-06-08 07:04:45,32694.173772751714,613251514167.4744,38532439180.14664,1623135885553
2021-06-08 07:09:37,32600.466857352094,610597355303.7498,38476056142.50441,1623136177051
2021-06-08 07:10:26,32586.83794113851,610597355303.7498,38499462089.56127,1623136226062
2021-06-08 07:19:03,32599.483942284805,610578945587.6191,38711996137.20647,1623136743818
2021-06-08 07:23:29,32787.373372364746,610578945587.6191,39094986602.10014,1623137009431
2021-06-08 07:26:47,32961.95850151276,617367989689.2855,39463340130.073044,1623137207207
2021-06-08 07:33:04,33148.06559737642,617367989689.2855,39767269410.2854,1623137584168
2021-06-08 07:48:50,33084.73015216658,619668095957.6691,40196153741.956604,1623138530540
2021-06-08 07:55:06,33117.43031953928,619668095957.6691,40322880862.6802,1623138906382
2021-06-08 07:59:12,33086.839451532585,619708231217.3425,40314857674.90332,1623139152143
2021-06-08 08:04:57,33072.17978160258,619708231217.3425,40265907881.67085,1623139497649
2021-06-08 08:09:30,33343.62502267825,624517960830.258,40699650398.96823,1623139770011
2021-06-08 08:14:20,33394.386560333194,624517960830.258,40790302226.23057,1623140060133
2021-06-08 08:20:24,33284.35737860435,623511891551.8846,40766998318.11346,1623140424017
2021-06-08 08:24:43,33267.00096711048,623511891551.8846,40759015215.895874,1623140683383
2021-06-08 08:29:52,33243.0165604527,622633788339.3376,40801763507.68115,1623140992364
2021-06-08 08:34:11,33306.7897506777,622633788339.3376,40971536077.929474,1623141251495
2021-06-08 08:40:27,33293.88669170819,623671416243.8954,40990070640.76615,1623141627198
2021-06-08 08:44:42,33315.29090712016,623671416243.8954,41055447874.950294,1623141882207
2021-06-08 08:49:56,33272.677026837046,623189953996.389,41071465673.695694,1623142196459
2021-06-08 08:55:07,33197.19435273999,623189953996.389,41079607075.37928,1623142507672
2021-06-08 09:00:14,33148.07646537587,621355408385.8523,41039566124.36273,1623142814991
2021-06-08 09:04:31,33099.69687691311,621355408385.8523,41009310185.82458,1623143071353
2021-06-08 09:09:56,32943.00675106937,617015927846.1791,40875256161.40107,1623143396080
2021-06-08 09:14:38,32781.27562470786,617015927846.1791,40765699716.49706,1623143678644
2021-06-08 09:19:58,32858.40862091944,615431618938.5487,40873698606.493904,1623143998101
2021-06-08 09:25:08,32984.785049697006,615431618938.5487,41078697952.35966,1623144308332
2021-06-08 09:29:16,32974.641148209026,615431618938.5487,41072421300.597946,1623144556174
2021-06-08 09:34:53,32840.70667572456,617543201612.9457,40952060716.9472,1623144893643
2021-06-08 09:39:27,32871.3143425148,615674359611.0643,41010065323.144424,1623145167221
2021-06-08 09:44:53,32883.302996934886,615674359611.0643,41013830035.56512,1623145493825
2021-06-08 09:50:18,32929.60602663311,616631294810.1016,41080574766.49369,1623145818381
2021-06-08 09:54:42,32917.013325581516,616631294810.1016,40992567158.976395,1623146082433
2021-06-08 09:59:23,32921.85579502019,616620992778.2335,41037081113.6394,1623146363650
2021-06-08 10:04:57,32906.82035193697,616620992778.2335,40948420140.58456,1623146697399
2021-06-08 10:09:45,33014.68093727218,616620992778.2335,41068615396.6374,1623146985290
2021-06-08 10:13:52,33111.6449541667,616620992778.2335,41309630912.13207,1623147232322
2021-06-08 10:19:54,33215.41832826243,622119371175.1678,41458270386.70663,1623147594214
2021-06-08 10:24:13,33327.95867887804,622119371175.1678,41558295329.103386,1623147853505
2021-06-08 10:29:08,33189.50908618727,621634095294.3065,41404665344.76176,1623148148745
2021-06-08 10:34:39,32996.305877726314,621634095294.3065,41191199120.89847,1623148479911
