,prices_usd,market_caps,total_volumes,unix_timestamp
2021-06-13 16:10:22,36174.0191901121,677737595068.8854,27584710557.93008,1623600622211
2021-06-13 16:14:35,36189.68428976478,677737595068.8854,27599074683.400562,1623600875519
2021-06-13 16:18:51,36855.35855371266,690444601609.3976,28285778099.137424,1623601131497
2021-06-13 16:25:19,36929.325417986336,690444601609.3976,28563891310.079094,1623601519887
2021-06-13 16:29:54,36952.893588749044,692272478354.3502,28617174423.835957,1623601794581
2021-06-13 16:35:07,37014.15861120317,692272478354.3502,28794521238.222527,1623602107923
2021-06-13 16:40:28,37006.373098687,693270769026.7042,28887829968.667038,1623602428465
2021-06-13 16:45:23,37243.79257870834,693270769026.7042,29216523041.56085,1623602723639
2021-06-13 16:49:58,37453.36729894983,701649510310.1611,29431392233.104336,1623602998854
2021-06-13 16:54:48,37456.16750488102,701649510310.1611,29488456506.165493,1623603288992
2021-06-13 17:00:36,37392.2967982125,700508316042.9268,29588393075.858494,1623603636079
2021-06-13 17:04:30,37395.37719011269,700508316042.9268,29595721999.842827,1623603870991
2021-06-13 17:10:01,37343.632928921375,700068086890.2349,29605282387.07232,1623604201541
2021-06-13 17:14:58,37324.44973408523,700068086890.2349,29673864168.23391,1623604498378
2021-06-13 17:20:45,37199.496452856605,696894176163.9292,29632437171.94404,1623604845468
2021-06-13 17:25:23,37378.18872688884,696894176163.9292,29813943099.523735,1623605123494
2021-06-13 17:30:32,37567.326625290225,702965384807.6091,30026555336.493282,1623605432779
2021-06-13 17:34:47,37632.137022108785,702965384807.6091,30178204531.131683,1623605687373
2021-06-13 17:40:15,37638.75300466874,705175529143.1263,30278293277.976894,1623606015040
2021-06-13 17:45:24,37716.3599450203,705175529143.1263,30348607038.157314,1623606324668
2021-06-13 17:50:19,37728.280750216305,706721546180.1139,30589696645.949665,1623606619667
2021-06-13 17:54:55,37589.14241048015,706721546180.1139,30556134100.97239,1623606895407
2021-06-13 18:00:19,37615.904860148665,705102876334.453,30726379302.435482,1623607219314
2021-06-13 18:05:20,37534.25349055736,705102876334.453,30699397985.545784,1623607520393
2021-06-13 18:10:08,37517.259236052116,703000888059.3302,30731565755.96168,1623607808972
2021-06-13 18:14:28,37454.77354124106,703000888059.3302,30139582602.34572,1623608068792
2021-06-13 18:20:24,37434.330615761035,701295563260.781,30813773012.37363,1623608424049
2021-06-13 18:24:52,37554.7082909075,701295563260.781,30924128372.09378,1623608692163
2021-06-13 18:29:53,37598.75629943485,704376717260.1333,30995640844.5362,1623608993254
2021-06-13 18:35:10,37600.93385087309,704376717260.1333,31077519048.318474,1623609310285
2021-06-13 18:40:02,37610.45821786937,704376717260.1333,31251188600.758583,1623609602434
2021-06-13 18:44:37,37565.4254850411,704596204776.4757,31235520140.76879,1623609877225
2021-06-13 18:50:28,37527.37484412605,703247059762.7625,31246368912.43564,1623610228617
2021-06-13 18:54:32,37502.27179911355,703247059762.7625,31264672472.451756,1623610472295
2021-06-13 18:59:46,37542.89951909138,703330781993.031,31359973175.156475,1623610786287
2021-06-13 19:04:35,37578.806606870894,703330781993.031,31401556640.242214,1623611075878
2021-06-13 19:10:24,37641.617221935216,705460787363.102,31451185709.866764,1623611424758
2021-06-13 19:14:40,37618.01643083295,705460787363.102,31442445214.946884,1623611680552
2021-06-13 19:20:12,37589.811291892205,704368658819.3181,31443756833.548073,1623612012272
2021-06-13 19:25:26,37441.501086338394,704368658819.3181,31386326106.42436,1623612326336
2021-06-13 19:29:56,37452.65183243016,701640526209.0712,31432264308.63066,1623612596562
2021-06-13 19:34:59,37483.69027937839,701640526209.0712,31467220235.75392,1623612899081
2021-06-13 19:39:59,37524.87135998576,702993491749.2257,31511058420.530487,1623613199655
2021-06-13 19:45:17,37578.42449683267,702993491749.2257,31537290986.175785,1623613517248
2021-06-13 19:50:28,37679.63866274338,707360144638.7198,31660579090.46805,1623613828527
2021-06-13 19:55:02,37799.45070075273,707360144638.7198,31830092588.661396,1623614102300
2021-06-13 19:59:52,37802.59643277941,708196676766.4219,31944898629.9572,1623614392858
2021-06-13 20:05:30,37822.21051898087,708196676766.4219,31965396299.26812,1623614730289
2021-06-13 20:09:57,38587.56882712802,708196676766.4219,32968369395.01393,1623614997463
2021-06-13 20:14:39,38888.66143980732,708196676766.4219,33641906558.5971,1623615279527
2021-06-13 20:19:51,39073.90512587388,732014172501.298,34225541399.851933,1623615591314
2021-06-13 20:25:16,38949.162856025825,732014172501.298,34493360007.60662,1623615916642
2021-06-13 20:29:44,38968.25834271745,730035482427.853,34637448531.15415,1623616184014
2021-06-13 20:35:19,38875.22786031929,730035482427.853,34991388728.39178,1623616519969
2021-06-13 20:40:11,38870.42383113485,728059048952.4227,35107652336.49646,1623616811610
2021-06-13 20:44:55,38907.76595568011,728059048952.4227,35285177872.33247,1623617095799
2021-06-13 20:49:57,38936.996304428845,729450789513.6859,35502260228.97401,1623617397041
2021-06-13 20:55:21,39108.33189761404,729450789513.6859,35823526660.799545,1623617721141
2021-06-13 20:59:55,39247.7296320754,735272343866.2601,36281463498.051506,1623617995768
2021-06-13 21:04:58,39270.76460885114,735272343866.2601,36373955751.04689,1623618298394
2021-06-13 21:09:43,39138.931283939404,733234100706.9066,36355233720.69873,1623618583911
2021-06-13 21:14:49,39064.20092920741,733234100706.9066,36509221898.71173,1623618889428
2021-06-13 21:20:27,39010.872489138725,730758613464.8328,36720933506.67274,1623619227042
2021-06-13 21:24:56,38979.56820600029,730758613464.8328,36757086527.86866,1623619496655
2021-06-13 21:29:59,39045.17162615141,730758613464.8328,36875417595.87042,1623619799720
2021-06-13 21:33:53,39094.95019757758,731768042221.942,36951697701.01381,1623620033046
2021-06-13 21:39:56,39178.55787829612,733976705825.7761,37111071617.0531,1623620396775
2021-06-13 21:44:52,39189.98403965281,733976705825.7761,37080625833.5684,1623620692704
2021-06-13 21:50:26,39203.386064891856,734074412614.9458,37138567331.066536,1623621026779
2021-06-13 21:54:55,39120.42587424973,734074412614.9458,37247069382.68237,1623621295493
2021-06-13 22:00:12,39091.120926626354,732398028055.444,37262260935.6698,1623621612873
2021-06-13 22:04:35,39025.857376675514,732398028055.444,37225923624.621765,1623621875245
2021-06-13 22:10:11,39049.216535119136,731540148278.048,37208772117.47689,1623622211155
2021-06-13 22:14:58,39027.51871293353,731540148278.048,37323968076.4008,1623622498994
2021-06-13 22:19:43,38924.231357492994,729212855976.7535,37324836228.15144,1623622783805
2021-06-13 22:25:40,38878.725608348745,729212855976.7535,37372842384.48394,1623623140349
2021-06-13 22:29:58,38902.901990470884,728813773897.3298,37394895249.40905,1623623398781
2021-06-13 22:34:51,38870.19813637074,728813773897.3298,37413934401.52772,1623623691468
2021-06-13 22:40:28,38873.001181600055,727956348363.7642,37324920940.91045,1623624028723
2021-06-13 22:44:52,39007.28991681027,727956348363.7642,37587302647.21774,1623624292761
2021-06-13 22:50:08,39012.1226504982,730885785050.797,37606737398.49015,1623624608141
2021-06-13 22:54:57,38999.79919806249,730885785050.797,37646763271.0116,1623624897383
2021-06-13 23:00:29,38964.719676140725,729966819067.0121,37532280761.8735,1623625229498
2021-06-13 23:04:39,38825.38100805693,729966819067.0121,37578030883.434166,1623625479428
2021-06-13 23:10:12,38856.00724030453,728010417960.5702,37633906571.50715,1623625812725
2021-06-13 23:15:21,38843.21398787954,728010417960.5702,37663557716.7145,1623626121447
2021-06-13 23:20:23,38870.36775321027,728280420966.007,37721258790.40912,1623626423265
2021-06-13 23:24:58,38930.31783289569,728280420966.007,37837802709.31083,1623626698903
2021-06-13 23:29:31,38976.84453674543,730200000920.2963,37892667345.84412,1623626971376
2021-06-13 23:35:22,38986.02334026985,730200000920.2963,37944552660.58179,1623627322988
2021-06-13 23:40:18,39000.699134501694,730970845563.8354,37985783267.76173,1623627618771
2021-06-13 23:44:56,38943.397098471134,730970845563.8354,37808228686.82377,1623627896120
2021-06-13 23:50:15,38924.96512629587,729236281828.0946,37797287099.341446,1623628215080
2021-06-13 23:55:04,38956.844596312505,729236281828.0946,37842018268.369965,1623628504804
2021-06-13 23:59:52,39147.70567879997,733402631079.1185,38185633278.287155,1623628792575
2021-06-14 00:04:53,39169.332492499976,733402631079.1185,38201067214.41077,1623629093103
2021-06-14 00:10:30,39176.338925327145,733402631079.1185,38286437856.87843,1623629430561
2021-06-14 00:14:10,38983.95310439317,733402631079.1185,38229470489.57188,1623629650018
2021-06-14 00:20:34,38949.296308997145,729859910513.7985,38262521247.31866,1623630034624
2021-06-14 00:24:54,38967.46821296576,729808076428.0592,38297995091.18658,1623630294757
2021-06-14 00:30:38,39138.218619252,732238857872.2014,38486740245.87373,1623630638826
2021-06-14 00:34:53,39200.52091866805,732238857872.2014,38541187760.5667,1623630893881
2021-06-14 00:40:28,39153.47846884301,733914835206.5315,38513770870.12857,1623631228396
2021-06-14 00:44:53,39130.91725643445,733914835206.5315,38387989763.253944,1623631493077
2021-06-14 00:50:29,39181.548608173274,733789745979.4587,38449844757.80088,1623631829158
2021-06-14 00:54:16,39225.45474432968,733789745979.4587,38662540197.44454,1623632056362
2021-06-14 01:00:15,39239.6649259652,734930613944.1882,38746593438.51761,1623632415146
2021-06-14 01:04:49,39191.39718578625,734930613944.1882,38578606016.72279,1623632689059
2021-06-14 01:09:54,39142.32073729885,733303979388.7778,38617565686.37222,1623632994712
2021-06-14 01:14:57,39092.40249387805,733303979388.7778,38485652199.493385,1623633297226
2021-06-14 01:20:00,39060.535147331844,731850809667.8359,38615543481.005745,1623633600508
2021-06-14 01:25:05,39152.80362228244,731850809667.8359,38585981812.61367,1623633905838
2021-06-14 01:30:32,39187.8874434079,733679138832.6556,38786840211.679855,1623634232867
2021-06-14 01:34:52,39482.85789185005,733679138832.6556,39174909754.495636,1623634492783
2021-06-14 01:39:49,39696.1309524791,743680694859.8744,39547062757.12926,1623634789962
2021-06-14 01:44:50,39813.850641678764,743680694859.8744,39851833163.02149,1623635090212
2021-06-14 01:50:21,39610.857006107835,742616645785.6981,40182647105.71324,1623635421094
2021-06-14 01:55:12,39397.290830844875,742616645785.6981,40173718120.41768,1623635712609
2021-06-14 01:59:35,39345.61950624865,737114606796.8894,40268637630.39303,1623635975997
2021-06-14 02:04:56,39307.1794805616,737114606796.8894,40202963616.386566,1623636296419
2021-06-14 02:09:46,39274.17297305808,735776338082.8485,40300912265.33291,1623636586243
2021-06-14 02:15:25,39253.42654258583,735776338082.8485,40403937772.48377,1623636925845
2021-06-14 02:20:31,39223.12736672777,734820502199.149,40426250077.05857,1623637231786
2021-06-14 02:24:55,39161.767960134275,734820502199.149,40420957117.88785,1623637495572
2021-06-14 02:29:55,39134.59371967076,733161880274.8009,40504576910.97334,1623637795209
2021-06-14 02:35:20,39044.746527967836,733161880274.8009,40457308339.97162,1623638120643
2021-06-14 02:40:02,39051.834245383754,731624218682.486,40476748973.61094,1623638402955
2021-06-14 02:44:38,39045.970809881335,731624218682.486,40507256351.72265,1623638678998
2021-06-14 02:51:13,39065.97074026778,731943051711.8827,40422886796.45113,1623639073161
2021-06-14 02:54:49,39049.46839922275,731943051711.8827,40417720236.115524,1623639289790
