,prices_usd,market_caps,total_volumes,unix_timestamp
2021-05-14 21:43:37,49846.993208868196,929426920180.7671,59084705101.67502,1621028617974
2021-05-14 21:48:19,49881.21410070062,933288389928.7826,59144780623.944855,1621028899982
2021-05-14 21:54:35,49835.225742740666,933288389928.7826,59088419735.17732,1621029275705
2021-05-14 21:58:48,49807.977163362775,931919057217.1053,57846544368.4134,1621029528959
2021-05-14 22:04:53,49808.38156124715,931919057217.1053,57591320628.17585,1621029893463
2021-05-14 22:09:50,49768.49630839944,931180361063.7786,57618770551.85975,1621030190310
2021-05-14 22:14:09,49755.05910016105,931180361063.7786,57551173629.96873,1621030449120
2021-05-14 22:20:05,49812.08383026835,931877390621.4106,57620729751.22914,1621030805073
2021-05-14 22:25:01,49765.075895723196,931877390621.4106,57557348351.10469,1621031101321
2021-05-14 22:28:55,49764.04930097792,931097455085.277,57525047585.00306,1621031335781
2021-05-14 22:34:18,49851.005429043675,931097455085.277,45293550915.502655,1621031658449
2021-05-14 22:39:49,50286.49167507772,940872478858.1812,59400332229.43222,1621031989895
2021-05-14 22:44:17,50113.98994673849,940872478858.1812,57967627335.68203,1621032257308
2021-05-14 22:48:25,50047.02608717991,936392019518.4753,57851204758.49718,1621032505593
2021-05-14 22:53:39,49985.39470145516,936392019518.4753,57773545376.330574,1621032819779
2021-05-14 22:59:08,49950.26944122073,934582328514.2168,57748005590.37304,1621033148083
2021-05-14 23:01:24,49932.47475913673,934582328514.2168,57742492792.30206,1621033284587
2021-05-14 23:09:48,49927.879932497664,934164014208.8531,57352879556.86899,1621033788146
2021-05-14 23:14:27,49965.25426664895,934164014208.8531,57247700590.64336,1621034067724
2021-05-14 23:20:00,49987.48037636193,935279504398.8352,57109584127.885345,1621034400621
2021-05-14 23:24:12,50166.894376256045,935279504398.8352,57315895142.381775,1621034652072
2021-05-14 23:28:25,50099.77733114868,937381212501.8859,57185477285.96037,1621034905852
2021-05-14 23:33:16,50067.149083525284,937381212501.8859,57037666586.99763,1621035196173
2021-05-14 23:39:11,50106.14117856219,937501534566.9463,57096500073.67782,1621035551132
2021-05-14 23:43:20,50082.07877231215,937501534566.9463,57041090330.33725,1621035800858
2021-05-14 23:48:52,50023.845422052655,935962705739.4398,58163249725.943695,1621036132213
2021-05-14 23:53:51,49949.08601571569,935962705739.4398,56696447596.56649,1621036431998
2021-05-14 23:59:04,49913.26314398822,935962705739.4398,56820196964.51265,1621036744113
2021-05-15 00:04:28,49916.6989947275,933893674714.1202,56647892527.009995,1621037068490
