,prices_usd,market_caps,total_volumes,unix_timestamp
2021-07-21 04:00:37,0.16276586907554164,74970303.16304922,8763648.06304714,1626840037629
2021-07-21 04:05:49,0.16277793948993288,75094345.41118579,8758089.63318908,1626840349303
2021-07-21 04:11:35,0.1629121567948595,75094345.41118579,8752167.849988423,1626840695644
2021-07-21 04:15:08,0.16330948220929495,75304940.02701782,8712881.20809981,1626840908418
2021-07-21 04:21:25,0.1635444890383163,75448630.60950416,8723106.594615394,1626841285022
2021-07-21 04:26:07,0.16491743843738044,75448630.60950416,8880056.783868274,1626841567825
2021-07-21 04:31:35,0.16742971124626171,75448630.60950416,9128389.538460907,1626841895326
2021-07-21 04:35:34,0.16749474472446685,77243336.29562256,9148858.512902936,1626842134347
2021-07-21 04:40:50,0.16881032460499204,77243336.29562256,9251234.625979722,1626842450770
2021-07-21 04:45:22,0.16810754752468363,77593270.60700266,9130250.038142497,1626842722719
2021-07-21 04:49:55,0.16828003980615672,77632630.59549423,9140546.526137937,1626842995891
2021-07-21 04:55:22,0.16843364906610328,77632630.59549423,9190589.250727113,1626843322740
2021-07-21 05:00:42,0.16825757454117934,77632630.59549423,9180593.919227427,1626843642669
2021-07-21 05:06:00,0.16821766888921175,77632630.59549423,9160421.186294785,1626843960154
2021-07-21 05:11:35,0.16801762286315516,77479899.20866628,9165124.446787398,1626844295410
2021-07-21 05:13:40,0.16798031254495055,77479899.20866628,9165260.810127068,1626844420947
2021-07-21 05:21:11,0.1671647218834078,77479899.20866628,9935727.285478853,1626844871811
2021-07-21 05:25:56,0.1671382632263059,77479899.20866628,9934523.278373513,1626845156458
2021-07-21 05:30:42,0.16693781941322267,77479899.20866628,9925859.035569148,1626845442046
2021-07-21 05:35:47,0.16688904343819694,77479899.20866628,9848736.371082501,1626845747416
2021-07-21 05:40:06,0.1671817336143397,77479899.20866628,9878173.511495788,1626846006850
2021-07-21 05:44:55,0.167376276539947,77227641.54070295,9904299.198227966,1626846295299
2021-07-21 05:52:03,0.16768166101100979,77227641.54070295,9926310.46746557,1626846723083
2021-07-21 05:56:13,0.16765751394210293,77227641.54070295,9890753.030657455,1626846973127
2021-07-21 06:01:17,0.16747430622009873,77227641.54070295,9899318.302779203,1626847277828
2021-07-21 06:06:14,0.16726744420107775,77227641.54070295,9784056.179543598,1626847574294
