,prices_usd,market_caps,total_volumes,unix_timestamp
2021-07-07 12:05:18,0.22460314356576205,103729451.29734167,22594379.567198876,1625659518540
2021-07-07 12:11:34,0.22529564851278613,103616167.99658988,22595803.932221476,1625659894421
2021-07-07 12:15:43,0.22533881633564848,103616167.99658988,22591656.21665182,1625660143989
2021-07-07 12:20:47,0.22533839864087604,103968192.85811372,22557270.22960938,1625660447271
2021-07-07 12:23:30,0.22491271852910324,103968192.85811372,22461031.268234722,1625660610752
2021-07-07 12:31:31,0.22486400664876213,103758984.21411847,22445160.09951285,1625661091517
2021-07-07 12:36:00,0.22458847935492082,103758984.21411847,22409919.706794605,1625661360880
2021-07-07 12:41:56,0.22456337235241003,103793037.16040267,22375187.829959907,1625661716192
2021-07-07 12:45:46,0.22446662490835506,103793037.16040267,22342676.20276439,1625661946142
2021-07-07 12:49:51,0.22385507600552085,103460404.14085156,22331463.549079023,1625662191040
2021-07-07 12:55:54,0.2238143147079923,103460404.14085156,22305281.02817356,1625662554714
2021-07-07 13:00:53,0.22383886742998174,103460404.14085156,22215197.57495306,1625662853464
2021-07-07 13:06:03,0.22347505462583128,103460404.14085156,22178892.38230823,1625663163739
2021-07-07 13:10:52,0.22351261238472098,103095981.64693263,22174441.601783853,1625663452201
2021-07-07 13:15:45,0.22329454025599138,103012741.1149954,22135095.636453334,1625663745852
2021-07-07 13:21:18,0.22319915602850457,103012741.1149954,22111271.97493444,1625664078749
2021-07-07 13:26:05,0.2232766004452857,103012741.1149954,22128730.790874023,1625664365451
2021-07-07 13:31:38,0.22307064823427974,102909181.9268496,22069445.44735211,1625664698178
2021-07-07 13:35:47,0.22224772917927044,102909181.9268496,22006282.432353865,1625664947477
2021-07-07 13:40:56,0.22304283649823736,102909181.9268496,22099239.983227942,1625665256637
2021-07-07 13:46:06,0.22309554609711185,102895297.85256532,22073707.097911146,1625665566213
2021-07-07 13:50:49,0.2232692927619917,103000822.60662034,22124621.18080026,1625665849096
2021-07-07 13:55:45,0.22395141434725013,103000822.60662034,22239648.15487249,1625666145332
2021-07-07 14:00:59,0.2240344077211018,103000822.60662034,22252297.188522194,1625666459000
2021-07-07 14:05:18,0.22416823122517102,103000822.60662034,22276150.078555755,1625666718149
2021-07-07 14:09:38,0.2246861302928407,103000822.60662034,22306969.039075535,1625666978484
2021-07-07 14:14:44,0.22416650996511567,103654452.26331007,22259694.93102573,1625667284652
2021-07-07 14:21:52,0.223676906658172,103654452.26331007,22236001.916281115,1625667712650
2021-07-07 14:25:43,0.22353972546005726,103654452.26331007,22210610.4941028,1625667943645
2021-07-07 14:31:25,0.22300492641102607,102881765.84441708,22139712.540750712,1625668285569
