,prices_usd,market_caps,total_volumes,unix_timestamp
2021-05-18 07:44:04,45210.4086054274,846774692604.994,71935334298.9069,1621323844217
2021-05-18 07:49:30,45059.7338892506,843198294296.158,71618696071.2759,1621324170852
2021-05-18 07:53:52,44997.7275056096,843198294296.158,70171863005.707,1621324432152
2021-05-18 07:57:44,45114.4907949848,843198294296.158,71621804160.9625,1621324664309
2021-05-18 08:04:24,45206.2382072392,844223225484.416,71305716612.6725,1621325064862
2021-05-18 08:09:21,45138.7007693042,844676535290.321,70878028821.329,1621325361556
2021-05-18 08:13:54,45309.0300899836,844676535290.321,71050755329.1243,1621325634310
2021-05-18 08:17:58,45284.0524824435,847396760811.662,70935221367.181,1621325878104
2021-05-18 08:22:31,45373.5920855781,847396760811.662,71083037828.4714,1621326151031
2021-05-18 08:30:29,45423.944684979,849855494920.375,71123903566.293,1621326629219
2021-05-18 08:34:26,45360.9385177719,849855494920.375,71033983841.5461,1621326866353
2021-05-18 08:39:12,45303.7526725788,847765725980.517,70866517474.4676,1621327152840
2021-05-18 08:43:38,45171.4522711367,847765725980.517,70634995721.5797,1621327418703
2021-05-18 08:46:33,45104.9377135804,847765725980.517,70550348060.2374,1621327593835
2021-05-18 08:51:19,45044.417608658,844045587193.527,70472118992.2918,1621327879648
2021-05-18 08:57:46,44990.9634368952,844045587193.527,69109601526.3402,1621328266656
2021-05-18 09:03:53,45068.3060905453,841912794418.143,70195877290.0891,1621328633564
2021-05-18 09:07:46,44840.3659622979,839094674267.229,69887181079.3314,1621328866913
2021-05-18 09:14:40,44936.0520931777,839094674267.229,70024342450.7894,1621329280076
2021-05-18 09:19:45,44812.1408558893,838566499798.537,69493335680.4745,1621329585806
2021-05-18 09:24:24,44809.9862650181,838566499798.537,69741829356.6924,1621329864275
2021-05-18 09:29:15,44886.9505575684,839966677905.892,69820232001.6966,1621330155130
