,prices_usd,market_caps,total_volumes,unix_timestamp
2021-07-29 20:05:20,39749.45357238414,742269550155.7208,28897953351.915684,1627589120941
2021-07-29 20:10:18,39727.59323726888,746103097022.4342,28816120985.010185,1627589418849
2021-07-29 20:14:04,39728.75447547158,746103097022.4342,28809616859.670765,1627589644242
2021-07-29 20:20:45,39672.86701867243,746103097022.4342,28626754472.491352,1627590045835
2021-07-29 20:25:03,39754.33326624496,746103097022.4342,28661942225.082817,1627590303951
2021-07-29 20:29:48,39770.57874351756,746103097022.4342,28676966720.660793,1627590588227
2021-07-29 20:34:54,39783.3202878129,746655524462.7893,28630586204.23277,1627590894622
2021-07-29 20:40:29,39816.443226891955,746655524462.7893,28637984258.484203,1627591229450
2021-07-29 20:44:54,39834.97399435924,746655524462.7893,28610363652.84954,1627591494345
2021-07-29 20:49:55,39778.45972535923,747660204731.9482,28500575125.978584,1627591795983
2021-07-29 20:54:11,39764.044897266795,746661816945.6138,28501700512.582302,1627592051328
2021-07-29 20:59:45,39752.48770873455,746174786081.5807,28461810926.998787,1627592385500
2021-07-29 21:05:11,39750.84132750709,746174786081.5807,28395583717.488537,1627592711694
2021-07-29 21:09:57,39753.58654951621,746196167210.3964,28338152389.20539,1627592997764
2021-07-29 21:13:40,39751.59856099454,746196167210.3964,28286652893.2221,1627593220399
2021-07-29 21:20:11,39735.80600297467,746103850586.1653,28236830555.780354,1627593611654
2021-07-29 21:24:47,39692.22038897976,746103850586.1653,28185431474.732327,1627593887785
2021-07-29 21:30:20,39675.89745137965,744751595394.2249,28176280588.77235,1627594220822
2021-07-29 21:34:16,39637.63941653713,744751595394.2249,28122528181.06522,1627594456975
2021-07-29 21:40:10,39601.32699499043,743420885362.2997,28075995015.515457,1627594810621
2021-07-29 21:45:00,39598.474999097765,743420885362.2997,28114499487.219624,1627595100992
2021-07-29 21:50:56,39600.60172587575,743420885362.2997,28163722400.074566,1627595456877
2021-07-29 21:55:00,39591.11196068683,743325549932.8578,28150265121.89698,1627595700949
2021-07-29 21:59:48,39564.840253704555,742654287002.257,28142217558.18452,1627595988047
2021-07-29 22:04:47,39560.495941182555,742654287002.257,28090153467.88854,1627596287918
2021-07-29 22:09:47,39614.23370482698,743581667524.3468,28123371503.570812,1627596587688
2021-07-29 22:14:54,39675.32494438947,743581667524.3468,28121150052.218346,1627596894997
2021-07-29 22:20:55,39746.53927008441,743581667524.3468,28155328383.56288,1627597255347
2021-07-29 22:25:26,39782.86876395474,746065118133.7898,28169382687.07058,1627597526682
2021-07-29 22:29:52,39780.15687230669,746065118133.7898,28183725156.61827,1627597792357
2021-07-29 22:34:53,39823.19930305548,746699271243.5836,28227960913.381855,1627598093495
2021-07-29 22:39:58,39833.34766831653,746699271243.5836,28221311553.406075,1627598398510
2021-07-29 22:44:55,39859.53596314534,748015773264.0332,28243192078.36877,1627598695643
2021-07-29 22:50:02,39854.02301112542,748040028888.0724,28086863488.830414,1627599002632
2021-07-29 22:54:59,39838.568542252244,748040028888.0724,28044925661.92367,1627599299559
2021-07-29 22:59:58,39838.6221249737,748040028888.0724,28010445757.33099,1627599598331
2021-07-29 23:05:28,39907.78940391988,747794561588.6765,27957628162.314796,1627599928930
2021-07-29 23:10:29,39920.45168355542,749435289444.6117,27964596821.912914,1627600229382
2021-07-29 23:14:54,40017.05622570014,749435289444.6117,28092623250.28336,1627600494106
